time,t,T,s,i,open,close,high,low,volume,n
2025-12-31 14:45:00,1767192300000,1767192359999,DOGE,1m,0.12297,0.1229,0.12298,0.12282,68406.0,8
2025-12-31 14:46:00,1767192360000,1767192419999,DOGE,1m,0.12297,0.12291,0.12297,0.12291,4306.0,2
2025-12-31 14:47:00,1767192420000,1767192479999,DOGE,1m,0.12292,0.12275,0.12292,0.12275,52268.0,13
2025-12-31 14:48:00,1767192480000,1767192539999,DOGE,1m,0.12275,0.12281,0.12281,0.12272,5807.0,6
2025-12-31 14:49:00,1767192540000,1767192599999,DOGE,1m,0.12279,0.12277,0.12279,0.12277,4802.0,2
2025-12-31 14:50:00,1767192600000,1767192659999,DOGE,1m,0.1229,0.12305,0.12305,0.12288,260304.0,24
2025-12-31 14:51:00,1767192660000,1767192719999,DOGE,1m,0.12298,0.12304,0.12304,0.12298,157515.0,14
2025-12-31 14:52:00,1767192720000,1767192779999,DOGE,1m,0.1231,0.12316,0.12316,0.12307,5562.0,4
2025-12-31 14:53:00,1767192780000,1767192839999,DOGE,1m,0.12311,0.12301,0.12311,0.123,22744.0,5
2025-12-31 14:54:00,1767192840000,1767192899999,DOGE,1m,0.12293,0.12297,0.12301,0.12288,25022.0,9
2025-12-31 14:55:00,1767192900000,1767192959999,DOGE,1m,0.12299,0.123,0.12301,0.12299,15790.0,4
2025-12-31 14:56:00,1767192960000,1767193019999,DOGE,1m,0.12303,0.12292,0.12303,0.12292,4634.0,4
2025-12-31 14:57:00,1767193020000,1767193079999,DOGE,1m,0.12283,0.12289,0.12289,0.12283,4329.0,2
2025-12-31 14:58:00,1767193080000,1767193139999,DOGE,1m,0.12293,0.12285,0.12294,0.12285,17842.0,5
2025-12-31 14:59:00,1767193140000,1767193199999,DOGE,1m,0.12287,0.12289,0.1229,0.12287,5044.0,3
2025-12-31 15:00:00,1767193200000,1767193259999,DOGE,1m,0.12292,0.12287,0.12292,0.12286,49364.0,11
2025-12-31 15:01:00,1767193260000,1767193319999,DOGE,1m,0.12288,0.12284,0.12288,0.12284,2869.0,3
2025-12-31 15:02:00,1767193320000,1767193379999,DOGE,1m,0.12275,0.12276,0.12277,0.12271,10990.0,5
2025-12-31 15:03:00,1767193380000,1767193439999,DOGE,1m,0.12277,0.12277,0.12277,0.12277,134.0,1
2025-12-31 15:04:00,1767193440000,1767193499999,DOGE,1m,0.12274,0.12274,0.12274,0.12274,25573.0,3
2025-12-31 15:05:00,1767193500000,1767193559999,DOGE,1m,0.12277,0.12269,0.12277,0.12269,1405.0,3
2025-12-31 15:06:00,1767193560000,1767193619999,DOGE,1m,0.1227,0.1227,0.1227,0.1227,134.0,1
2025-12-31 15:07:00,1767193620000,1767193679999,DOGE,1m,0.12274,0.12272,0.12274,0.12272,370.0,2
2025-12-31 15:08:00,1767193680000,1767193739999,DOGE,1m,0.12278,0.12278,0.12278,0.12278,102.0,1
2025-12-31 15:09:00,1767193740000,1767193799999,DOGE,1m,0.12271,0.12266,0.12271,0.12265,15372.0,3
2025-12-31 15:10:00,1767193800000,1767193859999,DOGE,1m,0.12266,0.12266,0.12266,0.12266,0.0,0
2025-12-31 15:11:00,1767193860000,1767193919999,DOGE,1m,0.12267,0.12237,0.12267,0.12237,176927.0,29
2025-12-31 15:12:00,1767193920000,1767193979999,DOGE,1m,0.12233,0.12166,0.12233,0.12128,568555.0,113
2025-12-31 15:13:00,1767193980000,1767194039999,DOGE,1m,0.12164,0.12184,0.12188,0.12164,50437.0,16
2025-12-31 15:14:00,1767194040000,1767194099999,DOGE,1m,0.1218,0.12181,0.12183,0.12175,21606.0,5
2025-12-31 15:15:00,1767194100000,1767194159999,DOGE,1m,0.12174,0.12176,0.12176,0.12162,49987.0,13
2025-12-31 15:16:00,1767194160000,1767194219999,DOGE,1m,0.12168,0.12159,0.12168,0.12159,9868.0,5
2025-12-31 15:17:00,1767194220000,1767194279999,DOGE,1m,0.12152,0.12146,0.12154,0.12146,10271.0,5
2025-12-31 15:18:00,1767194280000,1767194339999,DOGE,1m,0.12146,0.12139,0.12146,0.12136,83869.0,13
2025-12-31 15:19:00,1767194340000,1767194399999,DOGE,1m,0.12148,0.12144,0.12148,0.12144,3317.0,4
2025-12-31 15:20:00,1767194400000,1767194459999,DOGE,1m,0.12147,0.12165,0.12167,0.12147,8490.0,10
2025-12-31 15:21:00,1767194460000,1767194519999,DOGE,1m,0.12167,0.12162,0.12168,0.12162,2094.0,4
2025-12-31 15:22:00,1767194520000,1767194579999,DOGE,1m,0.12166,0.12166,0.12166,0.12166,1836.0,2
2025-12-31 15:23:00,1767194580000,1767194639999,DOGE,1m,0.12165,0.12164,0.12165,0.12164,6521.0,2
2025-12-31 15:24:00,1767194640000,1767194699999,DOGE,1m,0.12153,0.12138,0.12153,0.12125,23799.0,12
2025-12-31 15:25:00,1767194700000,1767194759999,DOGE,1m,0.12141,0.12144,0.12144,0.12136,5786.0,3
2025-12-31 15:26:00,1767194760000,1767194819999,DOGE,1m,0.12151,0.12151,0.12151,0.12151,15547.0,2
2025-12-31 15:27:00,1767194820000,1767194879999,DOGE,1m,0.12151,0.12148,0.12157,0.12148,15132.0,8
2025-12-31 15:28:00,1767194880000,1767194939999,DOGE,1m,0.12152,0.1215,0.12152,0.1215,630.0,2
2025-12-31 15:29:00,1767194940000,1767194999999,DOGE,1m,0.12148,0.12147,0.12149,0.12146,5309.0,5
2025-12-31 15:30:00,1767195000000,1767195059999,DOGE,1m,0.12147,0.12147,0.1215,0.12146,36897.0,9
2025-12-31 15:31:00,1767195060000,1767195119999,DOGE,1m,0.12145,0.12142,0.12145,0.12142,84085.0,5
2025-12-31 15:32:00,1767195120000,1767195179999,DOGE,1m,0.12127,0.121,0.12127,0.121,62187.0,26
2025-12-31 15:33:00,1767195180000,1767195239999,DOGE,1m,0.12097,0.12079,0.12097,0.1206,107813.0,41
2025-12-31 15:34:00,1767195240000,1767195299999,DOGE,1m,0.12069,0.12076,0.12078,0.12056,148863.0,19
2025-12-31 15:35:00,1767195300000,1767195359999,DOGE,1m,0.12071,0.12063,0.12071,0.12063,3997.0,3
2025-12-31 15:36:00,1767195360000,1767195419999,DOGE,1m,0.12063,0.12062,0.12064,0.12061,10322.0,4
2025-12-31 15:37:00,1767195420000,1767195479999,DOGE,1m,0.12066,0.12069,0.12073,0.12066,23848.0,8
2025-12-31 15:38:00,1767195480000,1767195539999,DOGE,1m,0.12068,0.12089,0.12089,0.12068,76528.0,18
2025-12-31 15:39:00,1767195540000,1767195599999,DOGE,1m,0.12091,0.12107,0.12107,0.1209,9868.0,6
2025-12-31 15:40:00,1767195600000,1767195659999,DOGE,1m,0.12091,0.12072,0.12091,0.12072,1849.0,3
2025-12-31 15:41:00,1767195660000,1767195719999,DOGE,1m,0.12073,0.12074,0.12075,0.12073,846.0,4
2025-12-31 15:42:00,1767195720000,1767195779999,DOGE,1m,0.12099,0.12102,0.12102,0.12099,10596.0,4
2025-12-31 15:43:00,1767195780000,1767195839999,DOGE,1m,0.12096,0.12091,0.12096,0.12089,96211.0,7
2025-12-31 15:44:00,1767195840000,1767195899999,DOGE,1m,0.12087,0.12087,0.12087,0.12087,867.0,1
2025-12-31 15:45:00,1767195900000,1767195959999,DOGE,1m,0.12086,0.12085,0.12086,0.12085,975.0,2
2025-12-31 15:46:00,1767195960000,1767196019999,DOGE,1m,0.12092,0.12092,0.12092,0.12092,1778.0,2
2025-12-31 15:47:00,1767196020000,1767196079999,DOGE,1m,0.12085,0.1209,0.1209,0.12085,6824.0,2
2025-12-31 15:48:00,1767196080000,1767196139999,DOGE,1m,0.12102,0.12091,0.12102,0.1209,23243.0,9
2025-12-31 15:49:00,1767196140000,1767196199999,DOGE,1m,0.1209,0.12103,0.12103,0.1209,10495.0,4
2025-12-31 15:50:00,1767196200000,1767196259999,DOGE,1m,0.1212,0.12119,0.1212,0.12119,2475.0,2
2025-12-31 15:51:00,1767196260000,1767196319999,DOGE,1m,0.12115,0.12114,0.12115,0.12113,4460.0,3
2025-12-31 15:52:00,1767196320000,1767196379999,DOGE,1m,0.12112,0.12112,0.12112,0.12112,395.0,1
2025-12-31 15:53:00,1767196380000,1767196439999,DOGE,1m,0.12111,0.12104,0.12111,0.12104,248.0,2
2025-12-31 15:54:00,1767196440000,1767196499999,DOGE,1m,0.12104,0.12104,0.12104,0.12104,0.0,0
2025-12-31 15:55:00,1767196500000,1767196559999,DOGE,1m,0.12115,0.12103,0.12115,0.12103,1205.0,6
2025-12-31 15:56:00,1767196560000,1767196619999,DOGE,1m,0.12113,0.12113,0.12113,0.12113,825.0,2
2025-12-31 15:57:00,1767196620000,1767196679999,DOGE,1m,0.1212,0.12118,0.1212,0.12118,106620.0,5
2025-12-31 15:58:00,1767196680000,1767196739999,DOGE,1m,0.1211,0.12118,0.12118,0.1211,3776.0,3
2025-12-31 15:59:00,1767196740000,1767196799999,DOGE,1m,0.12111,0.1211,0.12112,0.12104,3433.0,26
2025-12-31 16:00:00,1767196800000,1767196859999,DOGE,1m,0.1211,0.12099,0.1211,0.12098,82266.0,97
2025-12-31 16:01:00,1767196860000,1767196919999,DOGE,1m,0.12106,0.12097,0.12108,0.12097,32584.0,8
2025-12-31 16:02:00,1767196920000,1767196979999,DOGE,1m,0.12094,0.12092,0.12097,0.1209,78179.0,8
2025-12-31 16:03:00,1767196980000,1767197039999,DOGE,1m,0.12098,0.12091,0.12098,0.12091,13438.0,5
2025-12-31 16:04:00,1767197040000,1767197099999,DOGE,1m,0.12102,0.12102,0.12102,0.12102,2469.0,1
2025-12-31 16:05:00,1767197100000,1767197159999,DOGE,1m,0.12086,0.12078,0.12086,0.12078,4156.0,5
2025-12-31 16:06:00,1767197160000,1767197219999,DOGE,1m,0.12082,0.12102,0.12102,0.1208,21170.0,4
2025-12-31 16:07:00,1767197220000,1767197279999,DOGE,1m,0.12102,0.12102,0.12102,0.12102,0.0,0
2025-12-31 16:08:00,1767197280000,1767197339999,DOGE,1m,0.12094,0.12095,0.12095,0.12093,459.0,3
2025-12-31 16:09:00,1767197340000,1767197399999,DOGE,1m,0.12085,0.12081,0.12085,0.12081,9353.0,3
2025-12-31 16:10:00,1767197400000,1767197459999,DOGE,1m,0.12081,0.12081,0.12081,0.12081,0.0,0
2025-12-31 16:11:00,1767197460000,1767197519999,DOGE,1m,0.12088,0.12079,0.12088,0.12079,726.0,3
2025-12-31 16:12:00,1767197520000,1767197579999,DOGE,1m,0.12088,0.12091,0.12091,0.12088,11820.0,3
2025-12-31 16:13:00,1767197580000,1767197639999,DOGE,1m,0.12095,0.12104,0.12105,0.12095,10197.0,8
2025-12-31 16:14:00,1767197640000,1767197699999,DOGE,1m,0.12102,0.12103,0.12103,0.12102,2494.0,2
2025-12-31 16:15:00,1767197700000,1767197759999,DOGE,1m,0.12108,0.1211,0.1211,0.12108,1440.0,2
2025-12-31 16:16:00,1767197760000,1767197819999,DOGE,1m,0.12114,0.12116,0.12116,0.12114,2334.0,3
2025-12-31 16:17:00,1767197820000,1767197879999,DOGE,1m,0.12116,0.12126,0.12135,0.12116,26633.0,10
2025-12-31 16:18:00,1767197880000,1767197939999,DOGE,1m,0.12133,0.12139,0.12145,0.12133,100604.0,12
2025-12-31 16:19:00,1767197940000,1767197999999,DOGE,1m,0.12141,0.12125,0.12141,0.12125,7251.0,6
2025-12-31 16:20:00,1767198000000,1767198059999,DOGE,1m,0.12122,0.12127,0.1213,0.12122,41857.0,8
2025-12-31 16:21:00,1767198060000,1767198119999,DOGE,1m,0.12121,0.12108,0.12121,0.12106,28219.0,7
2025-12-31 16:22:00,1767198120000,1767198179999,DOGE,1m,0.12103,0.12111,0.12111,0.12102,3192.0,5
2025-12-31 16:23:00,1767198180000,1767198239999,DOGE,1m,0.12109,0.12111,0.12111,0.12108,2798.0,4
2025-12-31 16:24:00,1767198240000,1767198299999,DOGE,1m,0.12106,0.12092,0.12106,0.12092,2267.0,5
2025-12-31 16:25:00,1767198300000,1767198359999,DOGE,1m,0.12086,0.12081,0.12086,0.12068,99139.0,19
2025-12-31 16:26:00,1767198360000,1767198419999,DOGE,1m,0.12087,0.12086,0.12087,0.12082,4477.0,6
2025-12-31 16:27:00,1767198420000,1767198479999,DOGE,1m,0.1209,0.12084,0.12095,0.12083,3056.0,6
2025-12-31 16:28:00,1767198480000,1767198539999,DOGE,1m,0.12086,0.12093,0.12093,0.12086,26127.0,6
2025-12-31 16:29:00,1767198540000,1767198599999,DOGE,1m,0.12081,0.12091,0.12091,0.12081,3496.0,6
2025-12-31 16:30:00,1767198600000,1767198659999,DOGE,1m,0.12081,0.1208,0.12087,0.1208,3677.0,8
2025-12-31 16:31:00,1767198660000,1767198719999,DOGE,1m,0.12079,0.12073,0.1208,0.12073,502543.0,20
2025-12-31 16:32:00,1767198720000,1767198779999,DOGE,1m,0.12069,0.1206,0.12069,0.1206,100216.0,18
2025-12-31 16:33:00,1767198780000,1767198839999,DOGE,1m,0.12064,0.12074,0.12074,0.12064,9712.0,4
2025-12-31 16:34:00,1767198840000,1767198899999,DOGE,1m,0.12076,0.1207,0.12076,0.12069,11188.0,4
2025-12-31 16:35:00,1767198900000,1767198959999,DOGE,1m,0.1207,0.1207,0.1207,0.1207,0.0,0
2025-12-31 16:36:00,1767198960000,1767199019999,DOGE,1m,0.12057,0.12061,0.12065,0.12057,1365.0,5
2025-12-31 16:37:00,1767199020000,1767199079999,DOGE,1m,0.12064,0.12067,0.12067,0.12063,28919.0,4
2025-12-31 16:38:00,1767199080000,1767199139999,DOGE,1m,0.12065,0.12068,0.12074,0.12064,28563.0,6
2025-12-31 16:39:00,1767199140000,1767199199999,DOGE,1m,0.12065,0.12065,0.12065,0.12065,500.0,1
2025-12-31 16:40:00,1767199200000,1767199259999,DOGE,1m,0.1207,0.12075,0.12075,0.1207,7364.0,3
2025-12-31 16:41:00,1767199260000,1767199319999,DOGE,1m,0.12069,0.12072,0.12073,0.12069,1101.0,3
2025-12-31 16:42:00,1767199320000,1767199379999,DOGE,1m,0.12053,0.11787,0.12053,0.11579,15937150.0,940
2025-12-31 16:43:00,1767199380000,1767199439999,DOGE,1m,0.11788,0.11804,0.11836,0.11781,2976859.0,191
2025-12-31 16:44:00,1767199440000,1767199499999,DOGE,1m,0.11809,0.11831,0.11846,0.11809,3373015.0,122
2025-12-31 16:45:00,1767199500000,1767199559999,DOGE,1m,0.11817,0.1183,0.11831,0.11811,521902.0,51
2025-12-31 16:46:00,1767199560000,1767199619999,DOGE,1m,0.11835,0.11843,0.1185,0.11832,176026.0,42
2025-12-31 16:47:00,1767199620000,1767199679999,DOGE,1m,0.11836,0.11868,0.11868,0.11836,45525.0,11
2025-12-31 16:48:00,1767199680000,1767199739999,DOGE,1m,0.11861,0.11867,0.11868,0.11858,64311.0,10
2025-12-31 16:49:00,1767199740000,1767199799999,DOGE,1m,0.1187,0.11874,0.11874,0.11868,35229.0,7
2025-12-31 16:50:00,1767199800000,1767199859999,DOGE,1m,0.11869,0.11891,0.11894,0.11869,15704.0,13
2025-12-31 16:51:00,1767199860000,1767199919999,DOGE,1m,0.119,0.119,0.11917,0.119,113406.0,27
2025-12-31 16:52:00,1767199920000,1767199979999,DOGE,1m,0.11904,0.11891,0.11908,0.11891,229510.0,23
2025-12-31 16:53:00,1767199980000,1767200039999,DOGE,1m,0.1189,0.11903,0.11903,0.1189,3860.0,5
2025-12-31 16:54:00,1767200040000,1767200099999,DOGE,1m,0.11907,0.11903,0.11907,0.119,27673.0,9
2025-12-31 16:55:00,1767200100000,1767200159999,DOGE,1m,0.11901,0.11903,0.11903,0.11901,21884.0,7
2025-12-31 16:56:00,1767200160000,1767200219999,DOGE,1m,0.11902,0.11911,0.11911,0.11902,45102.0,6
2025-12-31 16:57:00,1767200220000,1767200279999,DOGE,1m,0.11906,0.11894,0.11906,0.11892,338867.0,9
2025-12-31 16:58:00,1767200280000,1767200339999,DOGE,1m,0.11899,0.11892,0.11901,0.11891,54167.0,8
2025-12-31 16:59:00,1767200340000,1767200399999,DOGE,1m,0.11888,0.1189,0.1189,0.11888,5920.0,5
2025-12-31 17:00:00,1767200400000,1767200459999,DOGE,1m,0.11891,0.11871,0.11891,0.11869,36161.0,9
2025-12-31 17:01:00,1767200460000,1767200519999,DOGE,1m,0.11872,0.11865,0.11872,0.11864,69638.0,19
2025-12-31 17:02:00,1767200520000,1767200579999,DOGE,1m,0.11861,0.11885,0.11885,0.11861,172504.0,20
2025-12-31 17:03:00,1767200580000,1767200639999,DOGE,1m,0.11882,0.11886,0.11895,0.11882,24728.0,11
2025-12-31 17:04:00,1767200640000,1767200699999,DOGE,1m,0.11884,0.11876,0.11884,0.11875,2706.0,6
2025-12-31 17:05:00,1767200700000,1767200759999,DOGE,1m,0.11878,0.11875,0.11883,0.11875,144134.0,5
2025-12-31 17:06:00,1767200760000,1767200819999,DOGE,1m,0.11876,0.11872,0.11876,0.11872,16562.0,3
2025-12-31 17:07:00,1767200820000,1767200879999,DOGE,1m,0.1187,0.11858,0.1187,0.11857,30871.0,11
2025-12-31 17:08:00,1767200880000,1767200939999,DOGE,1m,0.11861,0.11865,0.11865,0.11856,38760.0,10
2025-12-31 17:09:00,1767200940000,1767200999999,DOGE,1m,0.11862,0.11858,0.11862,0.11855,76736.0,13
2025-12-31 17:10:00,1767201000000,1767201059999,DOGE,1m,0.11859,0.1186,0.1186,0.11856,17351.0,10
2025-12-31 17:11:00,1767201060000,1767201119999,DOGE,1m,0.11855,0.11854,0.11855,0.11849,36971.0,9
2025-12-31 17:12:00,1767201120000,1767201179999,DOGE,1m,0.11856,0.11853,0.11856,0.11848,42700.0,7
2025-12-31 17:13:00,1767201180000,1767201239999,DOGE,1m,0.11849,0.11849,0.11849,0.11849,6832.0,1
2025-12-31 17:14:00,1767201240000,1767201299999,DOGE,1m,0.11843,0.11851,0.11851,0.11842,22175.0,6
2025-12-31 17:15:00,1767201300000,1767201359999,DOGE,1m,0.11849,0.1184,0.1185,0.11838,14192.0,15
2025-12-31 17:16:00,1767201360000,1767201419999,DOGE,1m,0.11838,0.11838,0.11838,0.11838,210.0,2
2025-12-31 17:17:00,1767201420000,1767201479999,DOGE,1m,0.11847,0.11861,0.11863,0.11847,119924.0,18
2025-12-31 17:18:00,1767201480000,1767201539999,DOGE,1m,0.11865,0.11865,0.11865,0.11865,9019.0,2
2025-12-31 17:19:00,1767201540000,1767201599999,DOGE,1m,0.11865,0.11874,0.11877,0.11865,83596.0,15
2025-12-31 17:20:00,1767201600000,1767201659999,DOGE,1m,0.11871,0.11858,0.11871,0.11858,20336.0,10
2025-12-31 17:21:00,1767201660000,1767201719999,DOGE,1m,0.1186,0.11861,0.11864,0.11858,3733.0,7
2025-12-31 17:22:00,1767201720000,1767201779999,DOGE,1m,0.11865,0.11865,0.11865,0.11865,500.0,1
2025-12-31 17:23:00,1767201780000,1767201839999,DOGE,1m,0.11859,0.1186,0.1186,0.11859,973.0,2
2025-12-31 17:24:00,1767201840000,1767201899999,DOGE,1m,0.1185,0.11849,0.1185,0.11848,776.0,3
2025-12-31 17:25:00,1767201900000,1767201959999,DOGE,1m,0.1185,0.11858,0.11858,0.1185,2027.0,5
2025-12-31 17:26:00,1767201960000,1767202019999,DOGE,1m,0.1186,0.1186,0.1186,0.1186,843.0,1
2025-12-31 17:27:00,1767202020000,1767202079999,DOGE,1m,0.1186,0.1186,0.1186,0.1186,0.0,0
2025-12-31 17:28:00,1767202080000,1767202139999,DOGE,1m,0.11865,0.11865,0.11866,0.11864,10498.0,4
2025-12-31 17:29:00,1767202140000,1767202199999,DOGE,1m,0.11869,0.11854,0.11869,0.11854,80218.0,9
2025-12-31 17:30:00,1767202200000,1767202259999,DOGE,1m,0.11858,0.11858,0.11858,0.11858,12657.0,4
2025-12-31 17:31:00,1767202260000,1767202319999,DOGE,1m,0.11861,0.11855,0.11866,0.11855,4365.0,11
2025-12-31 17:32:00,1767202320000,1767202379999,DOGE,1m,0.11859,0.11865,0.11866,0.11859,7716.0,7
2025-12-31 17:33:00,1767202380000,1767202439999,DOGE,1m,0.1187,0.11869,0.1187,0.11869,1346.0,3
2025-12-31 17:34:00,1767202440000,1767202499999,DOGE,1m,0.11867,0.11861,0.11867,0.11861,18737.0,3
2025-12-31 17:35:00,1767202500000,1767202559999,DOGE,1m,0.11862,0.11862,0.11862,0.11862,147.0,1
2025-12-31 17:36:00,1767202560000,1767202619999,DOGE,1m,0.11859,0.11845,0.11861,0.11844,46052.0,4
2025-12-31 17:37:00,1767202620000,1767202679999,DOGE,1m,0.11842,0.11831,0.11846,0.11831,56261.0,3
2025-12-31 17:38:00,1767202680000,1767202739999,DOGE,1m,0.11844,0.11844,0.11844,0.11844,138.0,1
2025-12-31 17:39:00,1767202740000,1767202799999,DOGE,1m,0.11831,0.11831,0.11831,0.11831,373.0,1
2025-12-31 17:40:00,1767202800000,1767202859999,DOGE,1m,0.11834,0.11826,0.11834,0.11826,3394.0,7
2025-12-31 17:41:00,1767202860000,1767202919999,DOGE,1m,0.11821,0.11821,0.11821,0.1182,19652.0,4
2025-12-31 17:42:00,1767202920000,1767202979999,DOGE,1m,0.11817,0.11822,0.11822,0.11817,15631.0,5
2025-12-31 17:43:00,1767202980000,1767203039999,DOGE,1m,0.11823,0.11825,0.11825,0.11822,4860.0,3
2025-12-31 17:44:00,1767203040000,1767203099999,DOGE,1m,0.11823,0.11822,0.11825,0.11821,30335.0,9
2025-12-31 17:45:00,1767203100000,1767203159999,DOGE,1m,0.11819,0.11818,0.1182,0.11812,51898.0,9
2025-12-31 17:46:00,1767203160000,1767203219999,DOGE,1m,0.11822,0.11822,0.11822,0.11822,5140.0,2
2025-12-31 17:47:00,1767203220000,1767203279999,DOGE,1m,0.11822,0.11822,0.11822,0.11822,0.0,0
2025-12-31 17:48:00,1767203280000,1767203339999,DOGE,1m,0.11812,0.11811,0.11813,0.11811,537.0,3
2025-12-31 17:49:00,1767203340000,1767203399999,DOGE,1m,0.11814,0.11813,0.11814,0.11813,1005.0,2
2025-12-31 17:50:00,1767203400000,1767203459999,DOGE,1m,0.11813,0.11793,0.11813,0.11793,12421.0,10
2025-12-31 17:51:00,1767203460000,1767203519999,DOGE,1m,0.11799,0.11797,0.11799,0.11797,6235.0,4
2025-12-31 17:52:00,1767203520000,1767203579999,DOGE,1m,0.11792,0.1179,0.11792,0.1179,2160.0,2
2025-12-31 17:53:00,1767203580000,1767203639999,DOGE,1m,0.11804,0.11813,0.11813,0.11804,13514.0,14
2025-12-31 17:54:00,1767203640000,1767203699999,DOGE,1m,0.11808,0.1181,0.11812,0.11806,14137.0,10
2025-12-31 17:55:00,1767203700000,1767203759999,DOGE,1m,0.11803,0.11792,0.11803,0.11792,7248.0,8
2025-12-31 17:56:00,1767203760000,1767203819999,DOGE,1m,0.11789,0.11789,0.11789,0.11789,146.0,1
2025-12-31 17:57:00,1767203820000,1767203879999,DOGE,1m,0.11792,0.11795,0.11795,0.1179,16273.0,7
2025-12-31 17:58:00,1767203880000,1767203939999,DOGE,1m,0.11795,0.11794,0.11797,0.11794,3270.0,3
2025-12-31 17:59:00,1767203940000,1767203999999,DOGE,1m,0.11794,0.11793,0.11794,0.11793,10404.0,3
2025-12-31 18:00:00,1767204000000,1767204059999,DOGE,1m,0.11794,0.11757,0.11795,0.11757,40185.0,15
2025-12-31 18:01:00,1767204060000,1767204119999,DOGE,1m,0.11755,0.11749,0.11765,0.11742,23458.0,12
2025-12-31 18:02:00,1767204120000,1767204179999,DOGE,1m,0.11748,0.11757,0.11761,0.11748,18510.0,7
2025-12-31 18:03:00,1767204180000,1767204239999,DOGE,1m,0.11771,0.11764,0.11772,0.11764,6674.0,7
2025-12-31 18:04:00,1767204240000,1767204299999,DOGE,1m,0.11762,0.11761,0.11767,0.11761,49389.0,6
2025-12-31 18:05:00,1767204300000,1767204359999,DOGE,1m,0.1176,0.1176,0.1176,0.1176,19960.0,3
2025-12-31 18:06:00,1767204360000,1767204419999,DOGE,1m,0.11761,0.11775,0.11775,0.11761,53292.0,6
2025-12-31 18:07:00,1767204420000,1767204479999,DOGE,1m,0.11777,0.11816,0.11819,0.11777,90053.0,22
2025-12-31 18:08:00,1767204480000,1767204539999,DOGE,1m,0.11815,0.11809,0.11822,0.11809,198001.0,24
2025-12-31 18:09:00,1767204540000,1767204599999,DOGE,1m,0.11808,0.11809,0.11819,0.11806,141060.0,14
2025-12-31 18:10:00,1767204600000,1767204659999,DOGE,1m,0.11801,0.11799,0.11802,0.11799,14696.0,4
2025-12-31 18:11:00,1767204660000,1767204719999,DOGE,1m,0.11805,0.11806,0.11806,0.11805,6536.0,3
2025-12-31 18:12:00,1767204720000,1767204779999,DOGE,1m,0.11803,0.118,0.11806,0.11799,12724.0,11
2025-12-31 18:13:00,1767204780000,1767204839999,DOGE,1m,0.11796,0.11787,0.11798,0.11787,39299.0,15
2025-12-31 18:14:00,1767204840000,1767204899999,DOGE,1m,0.11778,0.11769,0.11785,0.11763,25271.0,15
2025-12-31 18:15:00,1767204900000,1767204959999,DOGE,1m,0.11767,0.11771,0.11771,0.11757,83815.0,8
2025-12-31 18:16:00,1767204960000,1767205019999,DOGE,1m,0.11779,0.11783,0.11783,0.11776,35568.0,6
2025-12-31 18:17:00,1767205020000,1767205079999,DOGE,1m,0.11774,0.11777,0.11782,0.11772,37408.0,11
2025-12-31 18:18:00,1767205080000,1767205139999,DOGE,1m,0.11781,0.11779,0.11782,0.11776,62114.0,14
2025-12-31 18:19:00,1767205140000,1767205199999,DOGE,1m,0.11775,0.11767,0.11775,0.11766,50893.0,17
2025-12-31 18:20:00,1767205200000,1767205259999,DOGE,1m,0.11764,0.11772,0.11772,0.11759,86732.0,28
2025-12-31 18:21:00,1767205260000,1767205319999,DOGE,1m,0.1178,0.11796,0.11796,0.1178,16389.0,7
2025-12-31 18:22:00,1767205320000,1767205379999,DOGE,1m,0.11797,0.11789,0.11797,0.11789,20630.0,6
2025-12-31 18:23:00,1767205380000,1767205439999,DOGE,1m,0.11793,0.11803,0.11803,0.11793,42156.0,6
2025-12-31 18:24:00,1767205440000,1767205499999,DOGE,1m,0.11792,0.1179,0.11792,0.11788,88357.0,9
2025-12-31 18:25:00,1767205500000,1767205559999,DOGE,1m,0.1179,0.11795,0.11795,0.11787,18855.0,5
2025-12-31 18:26:00,1767205560000,1767205619999,DOGE,1m,0.11796,0.11792,0.11796,0.11792,11796.0,3
2025-12-31 18:27:00,1767205620000,1767205679999,DOGE,1m,0.11793,0.11793,0.11793,0.11793,21594.0,7
2025-12-31 18:28:00,1767205680000,1767205739999,DOGE,1m,0.11798,0.11796,0.11798,0.11796,28516.0,3
2025-12-31 18:29:00,1767205740000,1767205799999,DOGE,1m,0.11796,0.11788,0.11796,0.11788,25083.0,2
2025-12-31 18:30:00,1767205800000,1767205859999,DOGE,1m,0.11785,0.11784,0.11785,0.11782,30958.0,7
2025-12-31 18:31:00,1767205860000,1767205919999,DOGE,1m,0.11782,0.11782,0.11782,0.11782,3781.0,1
2025-12-31 18:32:00,1767205920000,1767205979999,DOGE,1m,0.1179,0.11785,0.1179,0.11785,1518.0,3
2025-12-31 18:33:00,1767205980000,1767206039999,DOGE,1m,0.11791,0.11795,0.11795,0.1179,11348.0,3
2025-12-31 18:34:00,1767206040000,1767206099999,DOGE,1m,0.11798,0.11793,0.11798,0.11793,10243.0,3
