Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry_ta_wrapper(sma,V,20)","Exit_ta_wrapper(sma,V,20)","Entry_ta_adx_wr…(H,L,C,14)","Exit_ta_adx_wr…(H,L,C,14)"
17,5894,5894,59072.76,59068.492,59068.492,59081.325999999994,-2080.9572840000624,2008.401284,-0.0020721776331426513,2024-08-31 07:30:00,2024-08-31 07:30:00,0 days 00:00:00,,69.64020800000002,69.64020800000002,14.537148273379447,14.537148273379447
16,5895,5899,59146.11,59037.982,59037.982,59362.365999999995,-3620.993471999952,1890.945472,-0.003826322508783752,2024-08-31 07:45:00,2024-08-31 08:45:00,0 days 01:00:00,,71.708574,77.26658,14.722399293505108,17.442529468790898
17,6016,6016,58175.0,57691.778,57691.778,59141.47400000001,-10184.509226000027,1969.735226,-0.010298045174043896,2024-09-01 14:00:00,2024-09-01 14:00:00,0 days 00:00:00,,251.4394365,251.4394365,24.57925776332088,24.57925776332088
17,6051,6051,57545.0,57248.358,57248.358,58138.284,-6994.401085999997,1951.487086,-0.0071498020331914654,2024-09-01 22:45:00,2024-09-01 22:45:00,0 days 00:00:00,,209.807862,209.807862,21.209401273729245,21.209401273729245
17,6052,6052,57309.0,57226.18,57226.18,57474.670000000006,-3355.0380599999953,1947.0980600000003,-0.003443703083285352,2024-09-01 23:00:00,2024-09-01 23:00:00,0 days 00:00:00,,230.409738,230.409738,21.728738709558073,21.728738709558073
17,6053,6053,57291.11,57217.6,57217.6,57438.1,-3196.318070000035,1946.6480700000002,-0.0032818130072885536,2024-09-01 23:15:00,2024-09-01 23:15:00,0 days 00:00:00,,224.9316155,224.9316155,22.25362359055076,22.25362359055076
17,6054,6059,57374.01,57202.0,57202.0,57718.030000000006,-4871.962170000035,1947.7921700000002,-0.004995049326341403,2024-09-01 23:30:00,2024-09-02 00:45:00,0 days 01:15:00,,222.31574949999998,258.93142150000006,22.583517460879936,21.839766822080655
16,6060,6090,57467.25,58176.52,57112.6,58176.52,9498.019679999948,1850.3003199999998,0.010329817939783098,2024-09-02 01:00:00,2024-09-02 08:30:00,0 days 07:30:00,,262.1919345,223.6766405,21.728048073928207,14.4439587608912
17,6305,6307,56570.0,57358.134,56175.918,57358.134,11461.49972199997,1936.778278,0.011918081421248072,2024-09-04 14:15:00,2024-09-04 14:45:00,0 days 00:30:00,,288.6214015,374.54518,16.870133976392957,20.878150796251795
17,6879,6880,56879.99,56602.452,56602.452,57435.096000000005,-6647.347514000008,1929.201514,-0.00687448155317893,2024-09-10 13:45:00,2024-09-10 14:00:00,0 days 00:15:00,,259.909696,266.3122435,17.08043852678395,19.015195517685694
