Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry_ta_wrapper(sma,V,20)","Exit_ta_wrapper(sma,V,20)","Entry_ta_adx_wr…(H,L,C,14)","Exit_ta_adx_wr…(H,L,C,14)"
13,8587,8588,65709.31,65567.198,65567.198,65993.53399999999,-3554.050603999918,1706.5946040000001,-0.004160574932227932,2024-09-28 08:45:00,2024-09-28 09:00:00,0 days 00:15:00,,85.43680850000001,93.64578550000002,20.56734650223686,22.686476677046745
13,8638,8647,65588.03,65944.86000000002,65409.6,65944.86000000002,2928.8624300002116,1709.9275700000003,0.0034350339536042725,2024-09-28 21:30:00,2024-09-28 23:45:00,0 days 02:15:00,,103.0356915,76.951012,19.782815575232696,19.21212342014789
13,8738,8740,65749.5,65567.888,65567.888,66112.72399999999,-4068.0820439999184,1707.126044,-0.004759418520292883,2024-09-29 22:30:00,2024-09-29 23:00:00,0 days 00:30:00,,87.04333,90.7089545,23.089945073091112,21.40239134593022
13,8747,8751,65341.99,65075.2,65075.2,65875.6,-5163.693470000011,1695.42347,-0.006078896433977583,2024-09-30 00:45:00,2024-09-30 01:45:00,0 days 01:00:00,,146.5755905,191.39486950000006,23.3576468120503,25.287106964926675
13,8837,8838,63566.28,63257.268,63257.268,64184.274,-5665.862124000032,1648.706124,-0.006856395371885929,2024-09-30 23:15:00,2024-09-30 23:30:00,0 days 00:15:00,,205.28686850000003,222.12335050000002,20.102664146056355,22.860524182529666
14,8981,8987,61246.0,60840.655999999995,60840.655999999995,62056.68800000001,-7384.029184000065,1709.213184,-0.008611675146132083,2024-10-02 11:15:00,2024-10-02 12:45:00,0 days 01:30:00,,226.0902475,255.12008400000002,18.883797577555892,26.422284214253246
14,9067,9067,60390.0,60170.646,60170.646,60828.708,-4758.8050439999915,1687.849044,-0.005628657824143107,2024-10-03 08:45:00,2024-10-03 08:45:00,0 days 00:00:00,,257.83915,257.83915,24.755464279289424,24.755464279289424
13,9237,9251,61859.98,62243.534,61668.188,62243.534,3372.8563179999537,1613.3456820000001,0.004194157288767165,2024-10-05 03:15:00,2024-10-05 06:45:00,0 days 03:30:00,,96.9143085,76.23747000000002,18.059274693846696,16.14960747098448
13,9290,9291,62157.5,62039.986,62039.986,62392.528000000006,-3142.249318000037,1614.567318,-0.0038886938181233485,2024-10-05 16:30:00,2024-10-05 16:45:00,0 days 00:15:00,,87.204953,93.81303750000001,17.22615138809968,18.949791525914307
13,9455,9456,63215.3,63080.53,63080.53,63484.84000000001,-3393.8557900000533,1641.84579,-0.004129788674577249,2024-10-07 09:45:00,2024-10-07 10:00:00,0 days 00:15:00,,174.498988,178.64191,17.551945302569333,18.966362476490833
13,9566,9568,62610.0,63194.308000000005,62317.846,63194.308000000005,5960.547996000059,1635.4560040000001,0.007323170292285719,2024-10-08 13:30:00,2024-10-08 14:00:00,0 days 00:30:00,,156.1043765,197.608892,17.672904505524137,20.73399242735222
13,9571,9574,62486.0,62123.648,62123.648,63210.704,-6330.501423999986,1619.925424,-0.007793132029574651,2024-10-08 14:45:00,2024-10-08 15:30:00,0 days 00:45:00,,266.03550800000005,364.94319750000005,18.774295467945876,18.534890619472645
13,9575,9658,62230.01,61806.376,61806.376,63077.27800000001,-7119.715018000071,1612.473018,-0.008800743981882752,2024-10-08 15:45:00,2024-10-09 12:30:00,0 days 20:45:00,,373.1021585,130.606277,18.61413650166044,24.37152738622882
14,9741,9741,60802.88,60781.45,60781.45,60845.74,-2002.2006200000042,1702.18062,-0.002352097959833433,2024-10-10 09:15:00,2024-10-10 09:15:00,0 days 00:00:00,,125.957177,125.957177,18.122903403582633,18.122903403582633
13,9760,9762,60940.01,60590.052,60590.052,61639.926,-6129.344805999984,1579.890806,-0.007736921309989871,2024-10-10 14:00:00,2024-10-10 14:30:00,0 days 00:30:00,,230.0556735,229.721943,20.283782185806853,23.066992185252175
13,10024,10035,62843.48,62729.36,62729.36,63071.72000000001,-3116.0069200000344,1632.44692,-0.003814124233731168,2024-10-13 08:00:00,2024-10-13 10:45:00,0 days 02:45:00,,64.068376,99.1173765,16.496512286327306,12.851681874249262
12,10230,10231,65539.22,65318.578,65318.578,65980.47400000002,-4217.997575999998,1570.293576,-0.005363197761584627,2024-10-15 11:30:00,2024-10-15 11:45:00,0 days 00:15:00,,239.93193849999997,249.6117915,14.800394716325524,15.724815134826652
12,10232,10234,65399.68,65661.834,65268.618,65661.834,1573.109832000027,1572.7381680000003,0.002004482070860296,2024-10-15 12:00:00,2024-10-15 12:30:00,0 days 00:30:00,,258.9753095,262.93046,16.583205523434845,16.253181909184722
12,10245,10250,65407.99,66763.94999999998,64730.01,66763.94999999998,14685.456719999815,1586.0632799999998,0.01871006982480244,2024-10-15 15:15:00,2024-10-15 16:30:00,0 days 01:15:00,,1031.829088,1195.1992515,22.737605325593872,19.206122640937373
